Pod,Setup,Rank,Points Earned,Total Points,Name(s),"Victory
Pile 1","Victory
Pile 2","Total
VP",Win?,,Turns,,Escaped Villains,,Points per Turn,,Total Rank Points,,VP Difference,Bystanders Rescued,Cards Undercover,Cards Left in Villain Deck,,,,,,,Attempt 1 Hero Choices,,Attempt 2 Hero Choices,,Attempt Submitted,Fun Level,Comments,Results Of Week:
,,7,(+3),23,energythief,40,31,71,6th,No (2.5),6th,36 (4),7th,2 (2.5),7th,1.972 (3),12,,9,6,7,0,2,0,0,0,0,2,Black Widow (S.H.I.E.L.D.),Rictor,Black Widow (S.H.I.E.L.D.),Rictor,Second attempt,1,Absolutely brutal scheme. The need to play another card from the villain deck after the Twist makes you vulnerable is just mean. Another reason to never buy the MCU sets.,
,,8,(+2),19,GamerGump,27,36,63,6th,No (2.5),7th,34 (3),7th,2 (2.5),8th,1.853 (2),10,,9,4,3,1,2,1,1,0,0,5,Black Widow (S.H.I.E.L.D.),Ghost Rider 2099,Strong Guy,Siryn,Second attempt,4,"I could not get a system to work. I got to many wounds both games even after switching to an x heavy team. I think I may try some other heros on this another time, it is definitely a bit different than usual.",
,,9,(+1),22,FlashSpider-man,28,23,51,6th,No (2.5),9th,29 (1),9th,3 (1),9th,1.759 (1),5.5,,5,6,12,1,2,2,1,0,0,6,Ghost Rider 2099,Black Widow (S.H.I.E.L.D.),Rictor,Shatterstar,First attempt,5,"So I got Messiah Complex and 2099 pretty recently. As a result, this was my first time against both villian groups and the mastermind. They're really cool. I played very bad, expecting to get last. Surprised to have submitted my first game. I didn't check what Exodus did and got wrecked by his strikes. Tried to defend against that, while still having a good combo (maybe should've went M to ko those wounds, swap Shatterstar to have two X-Factor). Subverrt This New Future is hiding from me. I don't recall exactly with the first game but I don't think I got it much, if at all, and only saw one copy the second game. Totally gonna play this setup again, really curious if I can find a better approach/see different luck. I may be too attack heavy with all the shatter, idk. A lot to balance with Exodus and the scheme, which is cool.",
,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,Ultron's Alien Bug Collection.,1,(+10),31,Sylterix,35,34,69,1st,Yes (6),1st,24 (9),1st,0 (7),2nd,2.875 (8),30,,1,6,12,3,5,7,11,0,0,26,"Captain Marvel, Agent of SHIELD",War Machine,War Machine,White Tiger,First attempt,5,"Great setup. Game 1 was really good. Game 2, one deck got bogged down by wounds.",
,,2,(+9),27,prestoja2,34,52,86,1st,Yes (6),3rd,28 (7),1st,0 (7),1st,3.071 (9),29,,18,1,15,5,1,7,5,0,0,18,Black Widow (S.H.I.E.L.D.),Red Guardian,Black Widow (S.H.I.E.L.D.),Hellcat,Second attempt,5,"There was a dramatic difference between our first and second attempts. Mainly because the first attempt had all five masterstrikes while the second didn't have a single one played, all thanks to Hellcat for making that possible. Because no strikes were played there were way less wounds and Ultron infinity was almost always at 8 attack. This one was a ton of fun with all the draw and undercover, I would recommend this setup (with these heroes of course) to anyone looking for something fun to play",
,,3,(+8),26,PHoney,12,54,66,1st,Yes (6),2nd,26 (8),1st,0 (7),6th,2.538 (4),25,,42,1,10,1,5,8,8,0,0,22,Black Widow (S.H.I.E.L.D.),Doctor Strange Supreme,Black Widow (S.H.I.E.L.D.),Doctor Strange Supreme,First attempt,3,"Nice setup. SHIELD, Black Widow, and What If synergies were fun to combine. Went infinite with Gamora Wielding the Blade of Thanos and Black Widow's Dodge (even without Gamora's rare)! Was in my second attempt which was slower with an escape, so it didn't help my submitted score, but it was fun to achieve. Picked Strange Supreme to help Soulbond away Ultron Sentries and fuel a draw engine with Gamora. Was actually my first time playing Gamora, Destroyer of Thanos, and she has quickly jumped into one of my favorites. I'm a sucker for top-deck manipulation effects like Brainstorm and Gambit. Black Widow's Dodge was really fun to pair with her to rack up the cards drawn for a big attack number.",
,,4,(+7),28,Bronson & Lighthouse,49,46,95,1st,Yes (6),6th,35 (4),1st,0 (7),4th,2.714 (6),23,,3,7,18,3,3,3,4,0,0,13,Hellcat,War Machine,Hellcat,Doctor Strange Supreme,First attempt,4,"I like the face down city mechanic and the options it gives you to spend strength selectively. 

Hellcat seemed like an obvious choice of the only Villain deck manipulator available - hoping she could tuck a Master Strike to keep Ultron from 'infiniting' and at least give me an idea of what some of the HQ was going to be. In my first game I picked War Machine for 2 reasons - I wanted to limit the colors that were possible to come up in the HQ to only colors that I had assigned in the setup - and I liked that his common could KO sentries in my victory pile to keep them from returning to empower Ultron. These ideas worked 'ok' - I didn't get to tuck any Master Strikes but her 5 cost was able to get a stack lot of strength and was my MM fighting MVP, and I did KO a few Sentries. But overall the game just felt slow - despite getting some good Undercover scoring.

Second game wondered ""Is Soulbind a better option than the War Machine KO to effect the same idea?"" and so brought in Strange Supreme - and just had bad luck in the Villain deck. On turn 25 flipped the 5th Master Strike in the city and despite owning Gamora's infinity card, I had no hope of soulbinding 30 villains on one side so calling that one a mercy loss. I would say I missed the Tech synergy that WM had brought to one hand - however Strange's 6 cost was super helpful. If I had a third try I might say skip him and see about brute strength instead, or another Shield undercoverer. ",
,,5,(+6),27,Kb_driven,46,23,69,1st,Yes (6),4th,31 (5.5),1st,0 (7),7th,2.226 (3),21.5,,23,4,9,1,5,8,8,0,0,22,War Machine,"Uatu, The Watcher",War Machine,"Uatu, The Watcher",First attempt,5,"Enjoyed this setup, cards worked well as planned.  P1 used Uatu and Gamora primarily, and this generated some big attack turns - evidenced by all of the Ultron hits coming from P1.  P2 used War Machine and Deathlok to build SHIELD level and was still pretty effective even though they did not hit Ultron.  It got dicey with 4 infinity stones captured, but was able to defeat Ultron before he went infinite.  Not so in the 2nd game, which ended up timing out.  Had all 5 infinity stones by mid-game, and we spent the rest of the game fishing for Gamora's rare, which didn't show until the last 4 turns which was far too late.",
,,6,(+5),25,Sword'n'Sorcery,33,48,81,1st,Yes (6),4th,31 (5.5),6th,1 (3.5),5th,2.613 (5),20,,15,1,16,2,5,6,4,2,0,19,Mockingbird,Black Widow (S.H.I.E.L.D.),I did not make a second attempt.,I did not make a second attempt.,First attempt,4,"Interesting game! These are some of my favorite heroes, so that was a good time. I didn't love the scheme with this setup. Not particularly hard or interesting. Villain group felt nice with some good variety of tough and rewarding villains. Unfortunately we drew a lot of black order guards quickly, so one escaped before turn 10. 
We might have done better on a second try, but I have a feeling this setup could go wrong very quickly with a bad shuffle. So we'll call it good enough.
Player 1 got swamped with a lot of wounds quickly. Black widow's dodge ability helped minimize the damage, but would have been much easier with a hero who can KO wounds easily. We probably could have won faster with some better luck there, but oh well.",
,,7,(+4),25,jpilger,73,30,103,1st,Yes (6),7th,37 (3),6th,1 (3.5),3rd,2.784 (7),19.5,,43,6,21,1,1,2,6,1,0,11,Black Widow (S.H.I.E.L.D.),Mockingbird,Black Widow (S.H.I.E.L.D.),Mockingbird,First attempt,5,"Got to recruit 3 rares fairly early and had a machine for sending cards undercover.  I probably could have finished a couple turns earlier, but some bad ambush abilities messed up my attack.  I was really worried about going up against Infinity Ultron, especially as the 4th Master Strike came out.  But thanks to some early master strikes, I didn't stack too many of the sentries next to him.  Fun overall, and I might actually play this one again soon.",
,,8,(+3),23,BigDongWilliam,11,16,27,8th,No (1.5),8th,30 (2),8th,6 (1.5),8th,0.9 (2),7,,5,0,9,3,3,5,7,0,0,18,Yelena Belova,Red Guardian,Yelena Belova,Red Guardian,Second attempt,4,"I really enjoyed the scheme, but it did not work out in my favor.  I found myself 1 attack short in many instances that just snowballed into an issue.   It's a tough race.",
,,9,(+2),20,MicroDisney0505,3,5,8,8th,No (1.5),9th,19 (1),8th,6 (1.5),9th,0.421 (1),5,,2,0,0,3,4,10,11,0,0,28,Captain Carter,Hellcat,I did not make a second attempt.,I did not make a second attempt.,First attempt,3,N/A,
,,10,(+1),19,Lycanknight_ & Ms. Lycanknight_,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Dormammu's Brain Drain!,1,(+10),29,Crd1680 & Nicday19,38,25,63,1st,Yes (5),1st,24 (8),1st,0 (6.5),1st,2.625 (7.5),27,,13,5,1,3,4,6,3,0,0,16,Fantastic Four United,Stepford Cuckoos,Stepford Cuckoos,Fantastic Four United,Second attempt,2,"We got destroyed first time, but did pretty well second, with my wife snagging four rares that came out early.  She consistently had 8+ recruit turns, and used Mr Fantastic to Focus mastermind to great effect.  We pretty much hate demonic bargain, so hard to rate highly!",
,,2,(+9),29,Cglied & Poulanc,51,33,84,1st,Yes (5),5th,32 (4),1st,0 (6.5),1st,2.625 (7.5),23,,18,8,0,0,2,3,4,0,0,9,"Ancient One, The",Groot,"Ancient One, The",Groot,Second attempt,4,Game 1 was a complete disaster with little hero synergy and the Twists came out way too quickly which made us question our life choices up to that point. We dug in and refortified our efforts and tackled game 2 with abandon. Things went according to plan and we posted a stronger result.,
,,3,(+8),27,AveryAce,20,33,53,1st,Yes (5),2nd,26 (7),1st,0 (6.5),6th,2.038 (3),21.5,,13,1,0,1,3,8,3,1,0,16,Groot,M,Groot,M,Second attempt,4,"Really lovely and unique scheme changing the starting decks! The timer definitely seems it can go south quick if the first 5 don't hit well but I did decent enough at having nova heroes and finishing quick. Game 1 went well with M, big strong guy cards, and groot and strong guys rares finishing things up, game 2 I got my left hand deck thinned, and full of M cards quickly, letting it just wail on Dormammu. I picked M because the starting officer makes it easier to get tactical formation early, along with other 3 costs cards in the setup including draxs artifact which makes it even more consistent.",
,,4,(+7),24,Montax30,50,45,95,1st,Yes (5),7th,38 (2),1st,0 (6.5),4th,2.5 (5),18.5,,5,8,0,0,1,0,3,0,0,4,Groot,Star-Lord,I did not make a second attempt.,I did not make a second attempt.,First attempt,4,I was one turn away from losing and I felt the pressure!,
,,5,(+6),24,brentmcampbell & ruuhaku,30,54,84,1st,Yes (5),6th,33 (3),5th,1 (4),3rd,2.545 (6),18,,24,3,1,2,1,2,2,1,0,8,M,The Vishanti,M,Psi-Lord,First attempt,4,Very fun setup that can quickly go sideways.,
,,6,(+5),24,Forever A Team & Son,24,36,60,1st,Yes (5),3rd,28 (6),8th,3 (1),5th,2.143 (4),16,,12,5,1,3,2,5,3,0,0,13,Groot,Rocket Raccoon,Groot,Rocket Raccoon,Second attempt,5,Tons of fun! Thank you for all the work that goes into making this happen!,
,,7,(+4),21,Zeromus104,49,10,59,1st,Yes (5),4th,31 (5),6th,2 (2.5),7th,1.903 (2),14.5,,39,5,0,1,2,6,2,0,0,11,Rocket Raccoon,Psi-Lord,Rocket Raccoon,Star-Lord,Second attempt,3,,
,,8,(+3),20,captaincardone & paisley5002,20,14,34,8th,No (1),8th,22 (1),6th,2 (2.5),8th,1.545 (1),5.5,,6,4,0,4,3,6,7,0,0,20,Groot,Super-Skrull,Groot,Super-Skrull,First attempt,4,We had fun but the first 6 cards were all villains. It was the beginning of the end. Fun concept though.,
,,9,(+2),19,ItStartswith1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,10,(+1),19,jgoodnough & and wife,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,Taskmaster Reenacts the Godfather.,1,(+10),26,iburnicus,73,12,85,1st,Yes (4),1st,21 (6.5),1st,3 (7),1st,4.048 (7),24.5,,61,4,6,2,5,16,5,1,0,29,Morbius,Red Guardian,Morbius,Red Guardian,First attempt,4,"for a magic player the game is best described as 'red deck wins' 
one side went all red and completely won the game by itself, 2nd game was also a win but scored worse in every aspect.
very happy with my hero picks as they provided a lot of red trying to lean into wasp, and happy that both morbius and red guardian had a lot of input as well on their own! 
on a side note:
the set-up itself was pretty strong and scary and with some bad luck wouldve been devastating to any set-up of heroes possible.",
,,2,(+9),23,jetsetrad,28,54,82,1st,Yes (4),4th,28 (4),2nd,4 (5),3rd,2.929 (5),18,,26,3,1,2,5,12,3,0,0,22,Ant-Man,Falcon & Winter Soldier,Ant-Man,Falcon & Winter Soldier,First attempt,4,"One player focused only on getting Ant-Man or Tech cards, and the other getting all the Wasp cards helped a lot and led to big turns at the end. This scheme is interesting and fun, but also kind of brutal since it's so easy for villains to escape without being able to do anything about it, especially when scheme twists are drawn. This also helped reinforce why like the Ant-Man expansion so much, since Microscopic Size-Changing is so fun to play with, getting expensive cards cheap or even increasing your recruit points total after recruiting a card.",
,,3,(+8),26,allman7359 & Allman,50,36,86,1st,Yes (4),5th,31 (3),2nd,4 (5),5th,2.774 (3),15,,14,3,3,2,4,12,4,0,0,22,Falcon & Winter Soldier,Ant-Man,Ant-Man,Falcon & Winter Soldier,First attempt,2,,
,,4,(+7),23,Astigmatic_Oracle,22,48,70,1st,Yes (4),3rd,26 (5),2nd,4 (5),7th,2.692 (1),15,,26,4,3,3,6,14,4,1,0,28,Ant-Man,Jocasta,I did not make a second attempt.,I did not make a second attempt.,First attempt,4,"Set up was a bit hairy at the start, but I got my tech deck going and managed to get the city under control. Jester helped me set up safe plays from the villain deck which was huge.",
,,5,(+6),20,Broken_Pants,65,67,132,1st,Yes (4),6th,38 (2),6th,6 (2),2nd,3.474 (6),14,,2,7,15,1,1,1,0,0,0,3,Red Guardian,Yelena Belova,I did not make a second attempt.,I did not make a second attempt.,First attempt,5,"This is a fun but challenging setup - Taskmaster is annoying, especially when the players get high-cost Heroes like Wasp's rare early!  Took a while to overcome but player 1 focused on the covert cards early including Red Guardian and Wasp.  Player 2 went with Instinct cards from Yelena and Werewolf, with Black Widow mixed in.  The game took longer than I'd like, and it got a bit dicey at the end when Jester revealed 3 Henchmen from one of the remaining decks!  That stung, but thankfully was able to take Taskmaster down for the final time before the Families were gone.",
,,6,(+5),20,Patyon & Wafflewings,12,45,57,1st,Yes (4),1st,21 (6.5),7th,7 (1),6th,2.714 (2),13.5,,33,2,1,1,4,14,5,1,0,25,Falcon & Winter Soldier,Ant-Man,I did not make a second attempt.,I did not make a second attempt.,First attempt,3,"Enjoyed the scheme and the mastermind, but one of us got hosed early by taskmasters ability to put a hero card on the bottom of the hero deck, so it was only really enjoyable for half the table. Overall a challenging game to manage (not a bad thing), we were very close to losing.",
,,7,(+4),22,Cubbiesnextyr & The Wife,63,50,113,1st,Yes (4),7th,40 (1),5th,5 (3),4th,2.825 (4),12,,13,4,5,0,0,2,1,0,0,3,Red Guardian,Yelena Belova,I did not make a second attempt.,I did not make a second attempt.,First attempt,2,"Maybe it was just our brutal opening where 5 scheme twists and a master strike came out within the first 3 hands, but this was a slog from beginning to barely winning at the end.  It wasn't fun so much as it was barely treading water until we could finally breathe a little and eventually eke out a win by the skin of our teeth.  Still not sure how we actually won, but we managed.",
,,8,(+3),17,Doormatte,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,9,(+2),13,Lasombra81,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,10,(+1),14,Jinjoz,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Not So Super Villains.,1,(+10),26,caseystahl1125,68,30,98,1st,Yes (5.5),1st,33 (8),1st,0 (5.5),2nd,2.97 (7),26,,38,7,0,0,2,6,0,0,0,8,Hulkbuster Iron Man,Gladiator Hulk,I did not make a second attempt.,I did not make a second attempt.,First attempt,5,"""Whatever luck I had, I made""
- Chuck Norris",
,,2,(+9),19,Jmaster1324,84,47,131,1st,Yes (5.5),4th,39 (4.5),1st,0 (5.5),1st,3.359 (8),23.5,,37,30,0,0,1,2,1,0,0,4,Invisible Woman,Mr. Fantastic,Thing,Invisible Woman,Second attempt,3,"This one was much better. WWH is kinda of a rough set up for my ""Battle for last place"" cause it doubles the amount of MM hits needed but its not horrible. It's at least interesting. I got lucky in my first game I was able to investigate a ST to the bottom of the VD so while I did ultimately lose that one it was about as good a loss you could hope for. After that I realized MF wasn't really helping and what I needed was to focus more on recruit and Thing does well with his commons. That one I won though it was 1 turn from a loss. At this point I've kinda given up on placing high so rather than going for optimal builds I think I'm just going with who I think is fun. I mean this is only my 3rd W between 5 weeks.",
,,3,(+8),22,NadRao & Sparkles,55,58,113,1st,Yes (5.5),4th,39 (4.5),1st,0 (5.5),4th,2.897 (5),20.5,,3,18,0,0,1,1,1,0,0,3,"Daredevil (Iron Fist)
",Invisible Woman,I did not make a second attempt.,I did not make a second attempt.,First attempt,4,"The rotating masterminds was fun, but this came down to the wire for us. My wife managed to pick up she hulks rare which is insane. We both kept pace, but it was close. Had a lot of fun with this round for sure.",
,,4,(+7),22,Jalt,56,61,117,1st,Yes (5.5),6th,40 (3),1st,0 (5.5),3rd,2.925 (6),20,,5,18,0,0,1,0,1,0,0,2,Silver Surfer,Storm & Black Panther,I did not make a second attempt.,I did not make a second attempt.,First attempt,2,"This game was a slog, the only reason I didn't lose to the scheme was a miracle investigate from Goblin's Blind Loyalty that let me tuck a Scheme at the bottom.",
,,5,(+6),18,Freeclint,49,41,90,1st,Yes (5.5),2nd,36 (7),1st,0 (5.5),7th,2.5 (2),20,,8,14,0,1,1,2,0,0,0,4,Caiera,Invisible Woman,Caiera,Invisible Woman,Second attempt,5,"Good match!  Accidently grabbed Caira when I meant to use Hiroim, but had already set up round 2 and didn't feel like rebuilding the hero deck.  Still worked decently well.  In my first attempt I had an escape, so I used the second.  In the second attempt 4 master strikes when Zemo was front and center kept taking my VP!  So frustrating.  Normally Grievous wounds don't irritate me like this time.  Really love pods with Civil War (my first expansion), the bystanders are just fun and it seems I miss them in pods without them.  Fun setup.",
,,6,(+5),19,ReyReyPod,53,54,107,1st,Yes (5.5),3rd,37 (6),8th,2 (1),5th,2.892 (4),16.5,,1,18,0,2,1,1,1,0,0,5,Gladiator Hulk,Hulkbuster Iron Man,I did not make a second attempt.,I did not make a second attempt.,First attempt,3,"It was slow going but once I finally got built, it went well...saving hidden witnesses slowed things down",
,,7,(+4),16,Hendrek,51,44,95,7th,No (1.5),7th,42 (2),1st,0 (5.5),8th,2.262 (1),10,,7,15,0,0,0,0,0,0,0,0,Angel Noir,Angel Noir,Iron Man Noir,Angel Noir,Second attempt,3,First game was learning the intricacies.  Second game had the engine built to where I might have been able to pull it our.  Three master strikes in 4 turns all with Goblin mastermind killed that though.  Would have gladly absorbed wounds.,
,,8,(+3),19,thedoctormate0806 & mrrj6549,50,47,97,7th,No (1.5),8th,38 (1),7th,1 (2),6th,2.553 (3),7.5,,3,21,0,1,0,2,1,0,0,4,Gladiator Hulk,Hulkbuster Iron Man,Goliath,Hulkbuster Iron Man,First attempt,4,"Scheme very fun and the masterminds were all fun together, just brutal losing on a final scheme twist :(",
,,9,(+2),2,MysticRuby,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,10,(+1),7,Ozobsmk,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
